SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22018,1713,0021801220,"APR 10, 2019",ATL vs. IND,L,12,0,4,0.0,0,3,0.0,1,2,0.5,0,0,0,0,0,1,0,2,1,-13,1
22018,1713,0021801145,"MAR 31, 2019",ATL vs. MIL,W,19,3,11,0.273,1,8,0.125,2,2,1.0,0,2,2,0,1,1,0,1,9,-2,1
22018,1713,0021801131,"MAR 29, 2019",ATL vs. POR,L,16,3,8,0.375,3,7,0.429,0,0,0.0,1,2,3,0,1,0,0,3,9,-5,1
22018,1713,0021801088,"MAR 23, 2019",ATL vs. PHI,W,17,1,8,0.125,1,6,0.167,0,0,0.0,0,3,3,1,0,1,2,1,3,-12,1
22018,1713,0021801076,"MAR 21, 2019",ATL vs. UTA,W,22,2,4,0.5,2,4,0.5,4,6,0.667,0,6,6,2,1,1,0,2,10,1,1
22018,1713,0021801060,"MAR 19, 2019",ATL vs. HOU,L,27,5,8,0.625,5,8,0.625,0,0,0.0,0,3,3,2,1,0,0,2,15,-2,1
22018,1713,0021801016,"MAR 13, 2019",ATL vs. MEM,W,16,4,8,0.5,2,4,0.5,0,0,0.0,0,1,1,1,0,0,0,1,10,-1,1
22018,1713,0021800995,"MAR 10, 2019",ATL vs. NOP,W,16,0,1,0.0,0,1,0.0,1,1,1.0,1,1,2,3,0,0,0,2,1,9,1
22018,1713,0021800987,"MAR 09, 2019",ATL vs. BKN,L,26,4,13,0.308,0,6,0.0,2,3,0.667,1,1,2,1,3,0,0,3,10,6,1
22018,1713,0021800968,"MAR 06, 2019",ATL vs. SAS,L,28,3,6,0.5,3,4,0.75,1,2,0.5,0,1,1,3,0,0,1,5,10,0,1
22018,1713,0021800928,"MAR 01, 2019",ATL vs. CHI,L,45,5,14,0.357,3,10,0.3,0,0,0.0,1,6,7,1,1,1,1,5,13,-2,1
22018,1713,0021800912,"FEB 27, 2019",ATL vs. MIN,W,27,6,8,0.75,3,5,0.6,2,3,0.667,0,2,2,4,0,1,1,3,17,21,1
22018,1713,0021800883,"FEB 23, 2019",ATL vs. PHX,W,6,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,1
22018,1713,0021800877,"FEB 22, 2019",ATL vs. DET,L,16,5,8,0.625,3,6,0.5,3,4,0.75,1,2,3,1,0,0,1,3,16,17,1
22018,1713,0021800865,"FEB 14, 2019",ATL vs. NYK,L,12,2,2,1.0,0,0,0.0,0,1,0.0,0,1,1,0,0,0,0,0,4,-6,1
22018,1713,0021800848,"FEB 12, 2019",ATL vs. LAL,W,24,3,4,0.75,2,3,0.667,3,3,1.0,0,5,5,3,0,1,1,2,11,-1,1
22018,1713,0021800827,"FEB 09, 2019",ATL vs. CHA,L,10,2,3,0.667,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,2,4,-3,1
22018,1713,0021800813,"FEB 07, 2019",ATL vs. TOR,L,17,3,6,0.5,2,4,0.5,1,4,0.25,0,2,2,0,0,1,0,3,9,-7,1
22018,1713,0021800695,"JAN 21, 2019",ATL vs. ORL,L,7,0,2,0.0,0,1,0.0,0,0,0.0,1,1,2,1,0,0,0,1,0,-4,1
22018,1713,0021800683,"JAN 19, 2019",ATL vs. BOS,L,8,2,2,1.0,0,0,0.0,0,0,0.0,1,1,2,1,0,1,0,1,4,-6,1
22018,1713,0021800653,"JAN 15, 2019",ATL vs. OKC,W,15,4,7,0.571,3,6,0.5,0,0,0.0,0,0,0,1,1,0,2,2,11,0,1
