Player ID,Season ID,Team ID,Team Abbreviation
1630208,2020-21,1610612766,CHA
1630208,2021-22,1610612766,CHA
1630208,2022-23,1610612766,CHA
1630208,2023-24,1610612766,CHA
1630209,2021-22,1610612748,MIA
1630209,2022-23,1610612748,MIA
1630209,2023-24,1610612762,UTA
1630210,2020-21,1610612743,DEN
1630210,2021-22,1610612743,DEN
1630214,2020-21,1610612763,MEM
1630214,2021-22,1610612763,MEM
1630214,2022-23,1610612763,MEM
1630214,2023-24,0,TOT
1630215,2021-22,1610612762,UTA
1630215,2022-23,1610612760,OKC
1630215,2023-24,1610612764,WAS
1630216,2020-21,1610612764,WAS
1630216,2021-22,1610612764,WAS
1630217,2020-21,1610612763,MEM
1630217,2021-22,1610612763,MEM
1630217,2022-23,1610612763,MEM
1630217,2023-24,1610612763,MEM
1630218,2020-21,1610612758,SAC
1630218,2021-22,1610612758,SAC
1630219,2020-21,1610612737,ATL
1630219,2021-22,1610612737,ATL
1630219,2022-23,1610612757,POR
1630219,2023-24,0,TOT
1630221,2020-21,1610612760,OKC
1630222,2020-21,0,TOT
1630222,2021-22,1610612747,LAL
1630222,2023-24,1610612758,SAC
1630224,2021-22,1610612745,HOU
1630224,2022-23,1610612745,HOU
1630224,2023-24,1610612745,HOU
1630225,2021-22,1610612764,WAS
1630225,2022-23,1610612764,WAS
1630227,2021-22,1610612745,HOU
1630227,2022-23,1610612745,HOU
1630227,2023-24,1610612750,MIN
1630228,2021-22,1610612744,GSW
1630228,2022-23,1610612744,GSW
1630228,2023-24,1610612744,GSW
1630230,2020-21,1610612740,NOP
1630230,2021-22,1610612740,NOP
1630230,2022-23,1610612740,NOP
1630230,2023-24,1610612740,NOP
1630231,2020-21,1610612745,HOU
1630231,2021-22,1610612745,HOU
1630231,2022-23,1610612745,HOU
1630231,2023-24,0,TOT
1630233,2020-21,1610612737,ATL
1630233,2021-22,1610612750,MIN
1630233,2022-23,1610612750,MIN
1630234,2020-21,1610612756,PHX
1630235,2020-21,1610612762,UTA
1630235,2021-22,1610612762,UTA
1630235,2022-23,1610612737,ATL
1630235,2023-24,1610612737,ATL
1630237,2020-21,1610612745,HOU
1630237,2021-22,1610612759,SAS
1630237,2022-23,1610612744,GSW
1630238,2020-21,1610612746,LAC
1630238,2021-22,0,TOT
1630240,2020-21,1610612765,DET
1630240,2021-22,1610612765,DET
1630240,2022-23,0,TOT
1630240,2023-24,1610612756,PHX
1630241,2020-21,1610612749,MIL
1630241,2021-22,1610612763,MEM
1630241,2022-23,1610612739,CLE
1630241,2023-24,1610612739,CLE
1630243,2021-22,1610612745,HOU
1630243,2022-23,1610612754,IND
1630243,2023-24,1610612753,ORL
1630245,2021-22,1610612741,CHI
1630245,2022-23,1610612741,CHI
1630245,2023-24,1610612741,CHI
1630249,2021-22,1610612760,OKC
1630249,2022-23,1610612737,ATL
1630249,2023-24,1610612737,ATL
1630250,2021-22,1610612741,CHI
1630250,2022-23,1610612741,CHI
1630253,2020-21,1610612763,MEM
1630256,2020-21,1610612745,HOU
1630256,2021-22,1610612745,HOU
1630256,2022-23,1610612745,HOU
1630256,2023-24,1610612745,HOU
1630259,2023-24,1610612758,SAC
1630264,2020-21,1610612764,WAS
1630264,2021-22,1610612764,WAS
1630264,2022-23,1610612764,WAS
1630264,2023-24,1610612764,WAS
1630267,2020-21,1610612743,DEN
1630267,2021-22,1610612743,DEN
1630267,2022-23,1610612742,DAL
1630268,2020-21,1610612766,CHA
1630270,2021-22,0,TOT
1630270,2022-23,1610612766,CHA
1630271,2020-21,0,TOT
1630271,2021-22,1610612738,BOS
1630273,2020-21,1610612761,TOR
1630273,2021-22,1610612753,ORL
1630284,2022-23,1610612753,ORL
1630284,2023-24,1610612753,ORL
1630288,2021-22,0,TOT
1630288,2022-23,1610612761,TOR
1630288,2023-24,1610612755,PHI
1630296,2021-22,0,TOT
1630296,2022-23,1610612765,DET
1630296,2023-24,1610612743,DEN
1630311,2023-24,1610612744,GSW
1630314,2021-22,1610612757,POR
1630314,2023-24,1610612742,DAL
1630322,2021-22,1610612760,OKC
1630322,2022-23,1610612760,OKC
1630322,2023-24,1610612760,OKC
1630346,2021-22,1610612738,BOS
1630346,2022-23,0,TOT
1630346,2023-24,1610612740,NOP
1630466,2020-21,1610612760,OKC
1630466,2021-22,1610612760,OKC
1630525,2021-22,1610612761,TOR
1630526,2021-22,1610612760,OKC
1630526,2022-23,1610612760,OKC
1630526,2023-24,1610612740,NOP
1630527,2021-22,1610612746,LAC
1630527,2022-23,1610612746,LAC
1630527,2023-24,1610612746,LAC
1630528,2021-22,1610612745,HOU
1630528,2022-23,1610612745,HOU
1630529,2021-22,1610612740,NOP
1630529,2022-23,1610612740,NOP
1630529,2023-24,1610612740,NOP
1630530,2021-22,1610612740,NOP
1630530,2022-23,1610612740,NOP
1630530,2023-24,1610612740,NOP
1630531,2021-22,1610612755,PHI
1630531,2022-23,1610612755,PHI
1630531,2023-24,0,TOT
1630532,2021-22,1610612753,ORL
1630532,2022-23,1610612753,ORL
1630532,2023-24,1610612753,ORL
1630533,2021-22,1610612763,MEM
1630533,2022-23,1610612763,MEM
1630533,2023-24,1610612763,MEM
1630534,2022-23,1610612762,UTA
1630534,2023-24,0,TOT
1630535,2021-22,1610612757,POR
1630535,2022-23,1610612757,POR
1630535,2023-24,1610612742,DAL
1630536,2021-22,1610612737,ATL
1630537,2021-22,1610612754,IND
1630537,2022-23,1610612754,IND
1630537,2023-24,1610612758,SAC
1630538,2021-22,1610612743,DEN
1630538,2022-23,0,TOT
1630538,2023-24,1610612746,LAC
1630539,2021-22,1610612766,CHA
1630539,2022-23,1610612766,CHA
1630540,2021-22,1610612752,NYK
1630540,2022-23,1610612752,NYK
1630540,2023-24,1610612752,NYK
1630541,2021-22,1610612744,GSW
1630541,2022-23,1610612744,GSW
1630541,2023-24,1610612744,GSW
1630543,2021-22,1610612754,IND
1630543,2022-23,1610612754,IND
1630543,2023-24,1610612754,IND
1630544,2021-22,1610612760,OKC
1630544,2022-23,1610612760,OKC
1630544,2023-24,0,TOT
1630547,2021-22,1610612766,CHA
1630547,2022-23,1610612766,CHA
1630547,2023-24,1610612766,CHA
1630548,2022-23,1610612762,UTA
1630548,2023-24,1610612762,UTA
1630549,2021-22,1610612751,BKN
1630549,2022-23,1610612751,BKN
1630549,2023-24,1610612751,BKN
1630550,2021-22,1610612766,CHA
1630550,2022-23,1610612766,CHA
1630550,2023-24,1610612766,CHA
1630551,2021-22,1610612761,TOR
1630551,2022-23,0,TOT
1630551,2023-24,1610612764,WAS
1630552,2021-22,1610612737,ATL
1630552,2022-23,1610612737,ATL
1630552,2023-24,1610612737,ATL
1630553,2021-22,0,TOT
1630553,2022-23,1610612757,POR
1630553,2023-24,1610612751,BKN
1630554,2022-23,1610612746,LAC
1630554,2023-24,1610612762,UTA
1630556,2021-22,1610612751,BKN
1630556,2022-23,0,TOT
1630556,2023-24,1610612758,SAC
1630557,2021-22,1610612764,WAS
1630557,2022-23,1610612764,WAS
1630557,2023-24,1610612764,WAS
1630558,2021-22,1610612758,SAC
1630558,2022-23,1610612758,SAC
1630558,2023-24,1610612758,SAC
1630559,2021-22,1610612747,LAL
1630559,2022-23,1610612747,LAL
1630559,2023-24,1610612747,LAL
1630560,2021-22,1610612751,BKN
1630560,2022-23,1610612751,BKN
1630560,2023-24,1610612751,BKN
1630561,2021-22,1610612751,BKN
1630561,2022-23,1610612751,BKN
1630561,2023-24,1610612759,SAS
1630563,2021-22,1610612759,SAS
1630563,2022-23,1610612759,SAS
1630563,2023-24,1610612746,LAC
1630564,2022-23,1610612751,BKN
1630564,2023-24,1610612759,SAS
1630567,2021-22,1610612761,TOR
1630567,2022-23,1610612761,TOR
1630567,2023-24,1610612761,TOR
1630568,2021-22,1610612765,DET
1630568,2022-23,1610612750,MIN
1630568,2023-24,1610612750,MIN
1630570,2021-22,1610612757,POR
1630570,2022-23,1610612757,POR
1630570,2023-24,1610612751,BKN
1630572,2021-22,1610612749,MIL
1630572,2022-23,0,TOT
1630572,2023-24,1610612759,SAS
1630573,2021-22,1610612738,BOS
1630573,2022-23,1610612738,BOS
1630573,2023-24,1610612738,BOS
1630575,2021-22,1610612766,CHA
1630577,2022-23,0,TOT
1630577,2023-24,1610612759,SAS
1630578,2021-22,1610612745,HOU
1630578,2022-23,1610612745,HOU
1630578,2023-24,1610612745,HOU
1630579,2021-22,1610612752,NYK
1630579,2022-23,1610612752,NYK
1630579,2023-24,1610612752,NYK
1630580,2021-22,1610612759,SAS
1630580,2022-23,1610612761,TOR
1630581,2021-22,1610612760,OKC
1630581,2022-23,1610612760,OKC
1630581,2023-24,1610612760,OKC
1630582,2021-22,1610612763,MEM
1630583,2021-22,1610612763,MEM
1630583,2022-23,1610612763,MEM
1630583,2023-24,1610612763,MEM
1630586,2021-22,1610612745,HOU
1630586,2022-23,1610612745,HOU
1630586,2023-24,1610612744,GSW
1630587,2021-22,1610612765,DET
1630587,2022-23,1610612765,DET
1630587,2023-24,1610612765,DET
1630589,2021-22,0,TOT
1630590,2022-23,1610612747,LAL
1630590,2023-24,1610612763,MEM
1630591,2021-22,1610612753,ORL
1630591,2022-23,1610612753,ORL
1630591,2023-24,1610612753,ORL
1630592,2023-24,1610612751,BKN
1630593,2021-22,1610612750,MIN
1630593,2022-23,1610612742,DAL
1630595,2021-22,1610612765,DET
1630595,2022-23,1610612765,DET
1630595,2023-24,1610612765,DET
1630596,2021-22,1610612739,CLE
1630596,2022-23,1610612739,CLE
1630596,2023-24,1610612739,CLE
1630598,2021-22,1610612760,OKC
1630598,2022-23,1610612760,OKC
1630598,2023-24,1610612760,OKC
1630600,2022-23,1610612739,CLE
1630600,2023-24,1610612739,CLE
1630602,2021-22,0,TOT
1630604,2023-24,1610612740,NOP
1630606,2021-22,0,TOT
1630606,2023-24,1610612755,PHI
1630611,2023-24,1610612744,GSW
1630612,2021-22,1610612739,CLE
1630613,2021-22,1610612754,IND
1630613,2022-23,1610612756,PHX
1630618,2023-24,1610612761,TOR
1630620,2022-23,1610612745,HOU
1630624,2021-22,1610612752,NYK
1630625,2021-22,1610612761,TOR
1630625,2022-23,1610612761,TOR
1630625,2023-24,0,TOT
1630631,2021-22,1610612740,NOP
1630631,2022-23,1610612740,NOP
1630631,2023-24,1610612740,NOP
1630637,2021-22,0,TOT
1630637,2022-23,1610612741,CHI
1630639,2022-23,0,TOT
1630639,2023-24,1610612742,DAL
1630641,2023-24,1610612757,POR
1630643,2021-22,1610612747,LAL
1630643,2022-23,1610612764,WAS
1630643,2023-24,1610612743,DEN
1630644,2021-22,0,TOT
1630644,2022-23,1610612755,PHI
1630647,2021-22,1610612742,DAL
1630647,2022-23,0,TOT
1630647,2023-24,1610612764,WAS
1630648,2021-22,1610612764,WAS
1630648,2022-23,1610612764,WAS
1630649,2022-23,1610612765,DET
1630649,2023-24,1610612765,DET
1630658,2023-24,1610612747,LAL
1630678,2021-22,1610612754,IND
1630678,2022-23,0,TOT
1630678,2023-24,1610612741,CHI
1630688,2021-22,1610612756,PHX
1630688,2022-23,1610612756,PHX
1630688,2023-24,0,TOT
1630691,2021-22,1610612765,DET
1630692,2021-22,1610612764,WAS
1630692,2022-23,1610612764,WAS
1630692,2023-24,0,TOT
1630695,2021-22,1610612765,DET
1630695,2022-23,1610612762,UTA
1630695,2023-24,1610612762,UTA
1630696,2022-23,0,TOT
1630696,2023-24,1610612748,MIA
1630699,2022-23,1610612749,MIL
1630699,2023-24,1610612749,MIL
1630700,2022-23,1610612740,NOP
1630700,2023-24,1610612740,NOP
1630702,2022-23,1610612742,DAL
1630702,2023-24,1610612742,DAL
1630703,2023-24,1610612757,POR
1630792,2021-22,0,TOT
1630792,2022-23,1610612741,CHI
1630846,2021-22,1610612760,OKC
1630846,2022-23,1610612760,OKC
1630846,2023-24,1610612760,OKC
708,1995-96,1610612750,MIN
708,1996-97,1610612750,MIN
708,1997-98,1610612750,MIN
708,1998-99,1610612750,MIN
708,1999-00,1610612750,MIN
708,2000-01,1610612750,MIN
708,2001-02,1610612750,MIN
708,2002-03,1610612750,MIN
708,2003-04,1610612750,MIN
708,2004-05,1610612750,MIN
708,2005-06,1610612750,MIN
708,2006-07,1610612750,MIN
708,2007-08,1610612738,BOS
708,2008-09,1610612738,BOS
708,2009-10,1610612738,BOS
708,2010-11,1610612738,BOS
708,2011-12,1610612738,BOS
708,2012-13,1610612738,BOS
708,2013-14,1610612751,BKN
708,2014-15,0,TOT
708,2015-16,1610612750,MIN
1630929,2023-24,1610612741,CHI
1630994,2021-22,1610612756,PHX
1631093,2022-23,1610612765,DET
1631093,2023-24,1610612765,DET
1631094,2022-23,1610612753,ORL
1631094,2023-24,1610612753,ORL
1631095,2022-23,1610612745,HOU
1631095,2023-24,1610612745,HOU
1631096,2023-24,1610612760,OKC
1631097,2022-23,1610612754,IND
1631097,2023-24,1610612754,IND
1631098,2022-23,1610612764,WAS
1631098,2023-24,1610612764,WAS
1631099,2022-23,1610612758,SAC
1631099,2023-24,1610612758,SAC
1631100,2022-23,1610612737,ATL
1631100,2023-24,1610612737,ATL
1631101,2022-23,1610612757,POR
1631101,2023-24,1610612757,POR
1631102,2022-23,1610612745,HOU
1631102,2023-24,1610612749,MIL
1631103,2022-23,1610612759,SAS
1631103,2023-24,1610612759,SAS
1631104,2022-23,1610612759,SAS
1631104,2023-24,1610612759,SAS
1631105,2022-23,1610612765,DET
1631105,2023-24,1610612765,DET
1631106,2022-23,1610612745,HOU
1631106,2023-24,1610612745,HOU
1631107,2022-23,1610612748,MIA
1631107,2023-24,1610612748,MIA
1631108,2022-23,1610612747,LAL
1631108,2023-24,1610612747,LAL
1631109,2022-23,1610612766,CHA
1631109,2023-24,1610612766,CHA
1631110,2022-23,1610612759,SAS
1631110,2023-24,1610612759,SAS
1631111,2022-23,1610612750,MIN
1631111,2023-24,1610612750,MIN
1631112,2022-23,1610612754,IND
1631112,2023-24,1610612754,IND
1631114,2022-23,1610612760,OKC
1631114,2023-24,1610612760,OKC
1631115,2022-23,1610612748,MIA
1631115,2023-24,1610612748,MIA
1631116,2022-23,1610612744,GSW
1631116,2023-24,1610612764,WAS
1631117,2022-23,1610612762,UTA
1631117,2023-24,1610612762,UTA
1631119,2022-23,1610612760,OKC
1631119,2023-24,1610612760,OKC
1631120,2022-23,1610612738,BOS
1631120,2023-24,1610612738,BOS
1631121,2022-23,1610612766,CHA
1631121,2023-24,1610612766,CHA
1631123,2022-23,0,TOT
1631123,2023-24,0,TOT
1631124,2023-24,1610612743,DEN
1631128,2022-23,1610612743,DEN
1631128,2023-24,1610612743,DEN
1631131,2023-24,1610612754,IND
1631132,2022-23,1610612761,TOR
1631133,2022-23,1610612757,POR
1631133,2023-24,1610612757,POR
1631157,2022-23,1610612744,GSW
1631157,2023-24,0,TOT
1631159,2023-24,1610612750,MIN
1631165,2022-23,1610612758,SAC
1631165,2023-24,1610612758,SAC
1631169,2022-23,1610612750,MIN
1631169,2023-24,1610612750,MIN
1631170,2023-24,1610612748,MIA
1631172,2022-23,1610612760,OKC
1631172,2023-24,1610612760,OKC
1631173,2023-24,1610612755,PHI
977,1996-97,1610612747,LAL
977,1997-98,1610612747,LAL
977,1998-99,1610612747,LAL
977,1999-00,1610612747,LAL
977,2000-01,1610612747,LAL
977,2001-02,1610612747,LAL
977,2002-03,1610612747,LAL
977,2003-04,1610612747,LAL
977,2004-05,1610612747,LAL
977,2005-06,1610612747,LAL
977,2006-07,1610612747,LAL
977,2007-08,1610612747,LAL
977,2008-09,1610612747,LAL
977,2009-10,1610612747,LAL
977,2010-11,1610612747,LAL
977,2011-12,1610612747,LAL
977,2012-13,1610612747,LAL
977,2013-14,1610612747,LAL
977,2014-15,1610612747,LAL
977,2015-16,1610612747,LAL
1631197,2022-23,1610612765,DET
1631197,2023-24,1610612765,DET
1631199,2022-23,1610612761,TOR
1631199,2023-24,1610612761,TOR
1631200,2023-24,1610612757,POR
1631204,2023-24,1610612765,DET
1631205,2022-23,1610612765,DET
1631205,2023-24,1610612765,DET
1631207,2022-23,1610612741,CHI
1631207,2023-24,1610612741,CHI
1631209,2023-24,1610612754,IND
1631210,2023-24,1610612752,NYK
1631211,2022-23,1610612752,NYK
1631212,2022-23,1610612743,DEN
1631212,2023-24,1610612743,DEN
1631213,2022-23,1610612737,ATL
1631214,2022-23,1610612751,BKN
1631214,2023-24,1610612748,MIA
1631216,2022-23,1610612753,ORL
1631216,2023-24,1610612753,ORL
1631217,2022-23,1610612746,LAC
1631217,2023-24,1610612746,LAC
1631218,2023-24,1610612744,GSW
1631219,2022-23,1610612757,POR
1631220,2022-23,1610612740,NOP
1631220,2023-24,1610612740,NOP
1631221,2023-24,1610612743,DEN
1631222,2022-23,1610612763,MEM
1631222,2023-24,1610612763,MEM
1631223,2022-23,1610612763,MEM
1631223,2023-24,0,TOT
1631230,2022-23,1610612759,SAS
1631230,2023-24,1610612759,SAS
1631241,2023-24,1610612761,TOR
1631243,2023-24,1610612737,ATL
1631245,2022-23,1610612764,WAS
1631245,2023-24,1610612754,IND
1631246,2022-23,1610612763,MEM
1631246,2023-24,1610612763,MEM
1631250,2023-24,1610612739,CLE
1631254,2022-23,1610612763,MEM
1631254,2023-24,0,TOT
1631257,2023-24,1610612745,HOU
1631260,2022-23,1610612749,MIL
1631260,2023-24,1610612749,MIL
1631262,2023-24,1610612764,WAS
1631288,2022-23,1610612748,MIA
1631288,2023-24,1610612748,MIA
1631298,2022-23,1610612743,DEN
1631298,2023-24,1610612763,MEM
1631303,2022-23,1610612757,POR
1631303,2023-24,1610612757,POR
1631306,2022-23,1610612747,LAL
1631306,2023-24,1610612748,MIA
1631309,2022-23,1610612745,HOU
1631311,2022-23,1610612744,GSW
1631311,2023-24,1610612744,GSW
1631321,2023-24,1610612759,SAS
1631323,2022-23,1610612762,UTA
1631323,2023-24,0,TOT
1631338,2023-24,1610612761,TOR
1631367,2022-23,1610612763,MEM
1631367,2023-24,0,TOT
1631466,2022-23,1610612757,POR
1631466,2023-24,1610612745,HOU
1631495,2022-23,1610612737,ATL
1495,1997-98,1610612759,SAS
1495,1998-99,1610612759,SAS
1495,1999-00,1610612759,SAS
1495,2000-01,1610612759,SAS
1495,2001-02,1610612759,SAS
1495,2002-03,1610612759,SAS
1495,2003-04,1610612759,SAS
1495,2004-05,1610612759,SAS
1495,2005-06,1610612759,SAS
1495,2006-07,1610612759,SAS
1495,2007-08,1610612759,SAS
1495,2008-09,1610612759,SAS
1495,2009-10,1610612759,SAS
1495,2010-11,1610612759,SAS
1495,2011-12,1610612759,SAS
1495,2012-13,1610612759,SAS
1495,2013-14,1610612759,SAS
1495,2014-15,1610612759,SAS
1495,2015-16,1610612759,SAS
1713,1998-99,1610612761,TOR
1713,1999-00,1610612761,TOR
1713,2000-01,1610612761,TOR
1713,2001-02,1610612761,TOR
1713,2002-03,1610612761,TOR
1713,2003-04,1610612761,TOR
1713,2004-05,0,TOT
1713,2005-06,1610612751,NJN
1713,2006-07,1610612751,NJN
1713,2007-08,1610612751,NJN
1713,2008-09,1610612751,NJN
1713,2009-10,1610612753,ORL
1713,2010-11,0,TOT
1713,2011-12,1610612742,DAL
1713,2012-13,1610612742,DAL
1713,2013-14,1610612742,DAL
1713,2014-15,1610612763,MEM
1713,2015-16,1610612763,MEM
1713,2016-17,1610612763,MEM
1713,2017-18,1610612758,SAC
1713,2018-19,1610612737,ATL
1713,2019-20,1610612737,ATL
1717,1998-99,1610612742,DAL
1717,1999-00,1610612742,DAL
1717,2000-01,1610612742,DAL
1717,2001-02,1610612742,DAL
1717,2002-03,1610612742,DAL
1717,2003-04,1610612742,DAL
1717,2004-05,1610612742,DAL
1717,2005-06,1610612742,DAL
1717,2006-07,1610612742,DAL
1717,2007-08,1610612742,DAL
1717,2008-09,1610612742,DAL
1717,2009-10,1610612742,DAL
1717,2010-11,1610612742,DAL
1717,2011-12,1610612742,DAL
1717,2012-13,1610612742,DAL
1717,2013-14,1610612742,DAL
1717,2014-15,1610612742,DAL
1717,2015-16,1610612742,DAL
1717,2016-17,1610612742,DAL
1717,2017-18,1610612742,DAL
1717,2018-19,1610612742,DAL
1718,1998-99,1610612738,BOS
1718,1999-00,1610612738,BOS
1718,2000-01,1610612738,BOS
1718,2001-02,1610612738,BOS
1718,2002-03,1610612738,BOS
1718,2003-04,1610612738,BOS
1718,2004-05,1610612738,BOS
1718,2005-06,1610612738,BOS
1718,2006-07,1610612738,BOS
1718,2007-08,1610612738,BOS
1718,2008-09,1610612738,BOS
1718,2009-10,1610612738,BOS
1718,2010-11,1610612738,BOS
1718,2011-12,1610612738,BOS
1718,2012-13,1610612738,BOS
1718,2013-14,1610612751,BKN
1718,2014-15,1610612764,WAS
1718,2015-16,1610612746,LAC
1718,2016-17,1610612746,LAC
1737,1998-99,1610612755,PHI
1737,1999-00,1610612755,PHI
1737,2000-01,0,TOT
1737,2001-02,1610612737,ATL
1737,2002-03,1610612737,ATL
1737,2003-04,0,TOT
1737,2004-05,0,TOT
1737,2005-06,1610612759,SAS
1737,2006-07,1610612765,DET
1737,2007-08,0,TOT
1737,2008-09,1610612766,CHA
1737,2009-10,1610612766,CHA
1737,2010-11,0,TOT
1737,2011-12,1610612760,OKC
1737,2012-13,1610612741,CHI
1737,2013-14,1610612741,CHI
1737,2014-15,1610612741,CHI
1737,2015-16,1610612760,OKC
1882,1999-00,1610612741,CHI
1882,2000-01,1610612741,CHI
1882,2001-02,1610612746,LAC
1882,2002-03,1610612746,LAC
1882,2003-04,1610612746,LAC
1882,2004-05,1610612746,LAC
1882,2005-06,1610612746,LAC
1882,2006-07,1610612746,LAC
1882,2007-08,1610612746,LAC
1882,2008-09,1610612755,PHI
1882,2009-10,1610612755,PHI
1882,2010-11,1610612755,PHI
1882,2011-12,1610612755,PHI
1882,2012-13,1610612742,DAL
1882,2013-14,1610612737,ATL
1882,2014-15,1610612737,ATL
1882,2015-16,1610612755,PHI
1889,1999-00,1610612739,CLE
1889,2000-01,1610612739,CLE
1889,2001-02,1610612739,CLE
1889,2002-03,1610612746,LAC
1889,2003-04,1610612743,DEN
1889,2004-05,1610612743,DEN
1889,2005-06,1610612743,DEN
1889,2006-07,0,TOT
1889,2007-08,1610612755,PHI
1889,2008-09,1610612755,PHI
1889,2009-10,1610612757,POR
1889,2010-11,1610612757,POR
1889,2011-12,1610612743,DEN
1889,2012-13,1610612743,DEN
1889,2013-14,0,TOT
1889,2014-15,0,TOT
1889,2015-16,0,TOT
1891,1999-00,1610612737,ATL
1891,2000-01,1610612737,ATL
1891,2001-02,1610612737,ATL
1891,2002-03,1610612737,ATL
1891,2003-04,1610612737,ATL
1891,2004-05,1610612742,DAL
1891,2005-06,1610612742,DAL
1891,2006-07,1610612742,DAL
1891,2007-08,1610612742,DAL
1891,2008-09,1610612742,DAL
1891,2009-10,1610612742,DAL
1891,2010-11,1610612742,DAL
1891,2011-12,1610612742,DAL
1891,2012-13,1610612738,BOS
1891,2013-14,1610612751,BKN
1891,2014-15,1610612745,HOU
1891,2015-16,1610612745,HOU
1891,2016-17,1610612749,MIL
1891,2017-18,1610612749,MIL
1897,1999-00,1610612741,CHI
1897,2000-01,1610612741,CHI
1897,2001-02,0,TOT
1897,2002-03,1610612754,IND
1897,2003-04,1610612754,IND
1897,2004-05,1610612754,IND
1897,2005-06,0,TOT
1897,2006-07,1610612758,SAC
1897,2007-08,1610612758,SAC
1897,2008-09,1610612745,HOU
1897,2009-10,1610612747,LAL
1897,2010-11,1610612747,LAL
1897,2011-12,1610612747,LAL
1897,2012-13,1610612747,LAL
1897,2013-14,1610612752,NYK
1897,2015-16,1610612747,LAL
1897,2016-17,1610612747,LAL
1938,2002-03,1610612759,SAS
1938,2003-04,1610612759,SAS
1938,2004-05,1610612759,SAS
1938,2005-06,1610612759,SAS
1938,2006-07,1610612759,SAS
1938,2007-08,1610612759,SAS
1938,2008-09,1610612759,SAS
1938,2009-10,1610612759,SAS
1938,2010-11,1610612759,SAS
1938,2011-12,1610612759,SAS
1938,2012-13,1610612759,SAS
1938,2013-14,1610612759,SAS
1938,2014-15,1610612759,SAS
1938,2015-16,1610612759,SAS
1938,2016-17,1610612759,SAS
1938,2017-18,1610612759,SAS
2034,2000-01,1610612753,ORL
2034,2001-02,1610612753,ORL
2034,2002-03,0,TOT
2034,2003-04,1610612763,MEM
2034,2004-05,1610612763,MEM
2034,2005-06,1610612763,MEM
2034,2006-07,1610612763,MEM
2034,2007-08,1610612763,MEM
2034,2008-09,1610612750,MIN
2034,2009-10,1610612764,WAS
2034,2010-11,1610612748,MIA
2034,2011-12,1610612748,MIA
2034,2012-13,1610612748,MIA
2034,2013-14,1610612763,MEM
2034,2014-15,1610612739,CLE
2034,2015-16,1610612743,DEN
2034,2016-17,1610612743,DEN
2037,2000-01,1610612741,CHI
2037,2001-02,1610612741,CHI
2037,2002-03,1610612741,CHI
2037,2003-04,1610612741,CHI
2037,2004-05,1610612752,NYK
2037,2005-06,1610612752,NYK
2037,2006-07,1610612752,NYK
2037,2007-08,1610612752,NYK
2037,2008-09,0,TOT
2037,2009-10,1610612737,ATL
2037,2010-11,1610612737,ATL
2037,2011-12,1610612757,POR
2037,2012-13,1610612746,LAC
2037,2013-14,1610612746,LAC
2037,2014-15,1610612746,LAC
2037,2015-16,1610612746,LAC
2037,2016-17,1610612746,LAC
2037,2017-18,1610612750,MIN
2037,2018-19,1610612756,PHX
2037,2019-20,1610612751,BKN
202328,2010-11,1610612765,DET
202328,2011-12,1610612765,DET
202328,2012-13,1610612765,DET
202328,2013-14,1610612765,DET
202328,2014-15,1610612765,DET
202328,2015-16,1610612749,MIL
202328,2016-17,1610612749,MIL
202328,2017-18,0,TOT
202328,2018-19,0,TOT
202328,2021-22,0,TOT
202329,2010-11,1610612746,LAC
202329,2011-12,1610612740,NOH
202329,2012-13,1610612740,NOH
202329,2013-14,1610612740,NOP
202329,2014-15,1610612742,DAL
202329,2015-16,1610612757,POR
202329,2016-17,1610612757,POR
202329,2017-18,1610612757,POR
202329,2018-19,1610612757,POR
202329,2019-20,1610612753,ORL
202329,2020-21,0,TOT
202334,2010-11,1610612761,TOR
202334,2011-12,1610612761,TOR
202334,2012-13,0,TOT
202334,2013-14,1610612763,MEM
202334,2014-15,1610612747,LAL
202334,2015-16,1610612757,POR
202334,2016-17,1610612757,POR
202334,2017-18,1610612757,POR
202334,2018-19,1610612751,BKN
202334,2019-20,1610612762,UTA
202334,2020-21,1610612750,MIN
202334,2021-22,1610612739,CLE
2199,2001-02,1610612741,CHI
2199,2002-03,1610612741,CHI
2199,2003-04,1610612741,CHI
2199,2004-05,1610612741,CHI
2199,2005-06,1610612741,CHI
2199,2006-07,1610612740,NOK
2199,2007-08,1610612740,NOH
2199,2008-09,1610612740,NOH
2199,2009-10,1610612766,CHA
2199,2010-11,1610612742,DAL
2199,2011-12,1610612752,NYK
2199,2012-13,1610612752,NYK
2199,2013-14,1610612752,NYK
2199,2014-15,1610612742,DAL
2199,2015-16,1610612756,PHX
2199,2016-17,1610612756,PHX
2199,2017-18,1610612756,PHX
2199,2018-19,0,TOT
2199,2019-20,1610612745,HOU
2200,2001-02,1610612763,MEM
2200,2002-03,1610612763,MEM
2200,2003-04,1610612763,MEM
2200,2004-05,1610612763,MEM
2200,2005-06,1610612763,MEM
2200,2006-07,1610612763,MEM
2200,2007-08,0,TOT
2200,2008-09,1610612747,LAL
2200,2009-10,1610612747,LAL
2200,2010-11,1610612747,LAL
2200,2011-12,1610612747,LAL
2200,2012-13,1610612747,LAL
2200,2013-14,1610612747,LAL
2200,2014-15,1610612741,CHI
2200,2015-16,1610612741,CHI
2200,2016-17,1610612759,SAS
2200,2017-18,1610612759,SAS
2200,2018-19,0,TOT
