SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22020,1630208,0022000434,"MAY 06, 2021",CHA vs. CHI,L,2,0,1,0.0,0,0,0.0,0,0,0.0,2,0,2,0,0,0,0,0,0,-2,1
22020,1630208,0022000911,"APR 25, 2021",CHA vs. BOS,W,2,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1
22020,1630208,0022000588,"MAR 13, 2021",CHA vs. TOR,W,5,0,0,0.0,0,0,0.0,1,3,0.333,0,1,1,0,0,0,0,0,1,-15,1
22020,1630208,0022000367,"FEB 08, 2021",CHA vs. HOU,W,3,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,5,1
22020,1630208,0022000215,"FEB 07, 2021",CHA vs. WAS,W,7,0,2,0.0,0,0,0.0,2,2,1.0,1,1,2,0,0,0,1,2,2,-4,1
22020,1630208,0022000342,"FEB 05, 2021",CHA vs. UTA,L,1,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,0,2,2,1
22020,1630208,0022000299,"JAN 30, 2021",CHA vs. MIL,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
22020,1630208,0022000149,"JAN 11, 2021",CHA vs. NYK,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,1
22020,1630208,0022000069,"JAN 01, 2021",CHA vs. MEM,L,3,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,7,1
22020,1630210,0022001015,"MAY 08, 2021",DEN vs. BKN,L,13,5,11,0.455,2,5,0.4,1,1,1.0,1,0,1,0,0,0,0,1,13,-9,1
22020,1630210,0022000995,"MAY 05, 2021",DEN vs. NYK,W,4,0,2,0.0,0,1,0.0,1,2,0.5,0,0,0,0,0,0,1,1,1,-8,1
22020,1630210,0022000948,"APR 29, 2021",DEN vs. TOR,W,3,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-9,1
22020,1630210,0022000925,"APR 26, 2021",DEN vs. MEM,W,3,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,1,0,0,1,1
22020,1630210,0022000910,"APR 24, 2021",DEN vs. HOU,W,4,1,3,0.333,0,2,0.0,0,0,0.0,0,0,0,0,0,0,1,1,2,-9,1
22020,1630210,0022000838,"APR 14, 2021",DEN vs. MIA,W,3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1
22020,1630210,0022000806,"APR 11, 2021",DEN vs. BOS,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3,1
22020,1630210,0022000782,"APR 07, 2021",DEN vs. SAS,W,4,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,-10,1
22020,1630210,0022000321,"APR 06, 2021",DEN vs. DET,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,-1,1
22020,1630210,0022000705,"MAR 28, 2021",DEN vs. ATL,W,4,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,1,0,0,1,1,0,-1,1
22020,1630210,0022000624,"MAR 17, 2021",DEN vs. CHA,W,6,1,2,0.5,1,2,0.5,0,0,0.0,0,1,1,0,0,0,1,0,3,-3,1
22020,1630210,0022000606,"MAR 15, 2021",DEN vs. IND,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,1,0,-2,1
22020,1630210,0022000592,"MAR 13, 2021",DEN vs. DAL,L,2,1,3,0.333,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,1,3,4,1
22020,1630210,0022000416,"FEB 14, 2021",DEN vs. LAL,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-3,1
22020,1630210,0022000388,"FEB 10, 2021",DEN vs. CLE,W,6,1,5,0.2,0,3,0.0,0,0,0.0,0,2,2,0,0,0,1,1,2,0,1
22020,1630210,0022000306,"JAN 31, 2021",DEN vs. UTA,W,2,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-7,1
22020,1630210,0022000213,"JAN 19, 2021",DEN vs. OKC,W,4,1,4,0.25,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,-5,1
22020,1630210,0022000009,"DEC 25, 2020",DEN vs. LAC,L,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
22020,1630214,0022000263,"MAY 14, 2021",MEM vs. SAC,W,31,7,8,0.875,0,0,0.0,2,4,0.5,3,7,10,1,1,1,3,2,16,3,1
22020,1630214,0022000255,"MAY 13, 2021",MEM vs. SAC,W,5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,0,0,-4,1
22020,1630214,0022001037,"MAY 11, 2021",MEM vs. DAL,W,23,4,6,0.667,1,1,1.0,0,0,0.0,2,4,6,2,1,1,1,1,9,-1,1
22020,1630214,0022001028,"MAY 10, 2021",MEM vs. NOP,W,9,1,3,0.333,0,1,0.0,0,0,0.0,0,1,1,0,0,0,1,0,2,-5,1
22020,1630214,0022000980,"MAY 03, 2021",MEM vs. NYK,L,9,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,1,0,-10,1
22020,1630214,0022000953,"APR 30, 2021",MEM vs. ORL,W,20,3,6,0.5,2,3,0.667,0,0,0.0,2,6,8,2,2,1,0,1,8,16,1
22020,1630214,0022000939,"APR 28, 2021",MEM vs. POR,L,6,2,2,1.0,0,0,0.0,1,1,1.0,0,1,1,0,0,0,1,0,5,6,1
22020,1630214,0022000837,"APR 14, 2021",MEM vs. DAL,L,15,3,3,1.0,1,1,1.0,0,0,0.0,0,2,2,0,0,0,0,0,7,9,1
