Player ID,Season ID,Team ID,Team Abbreviation,Experience
1629012,2019-20,1610612739,CLE,2
1629012,2020-21,1610612739,CLE,3
1629012,2021-22,1610612739,CLE,4
1629012,2022-23,1610612762,UTA,5
1629012,2023-24,1610612762,UTA,6
1629013,2018-19,0,TOT,1
1629013,2019-20,1610612746,LAC,2
1629013,2020-21,1610612751,BKN,3
1629013,2021-22,1610612756,PHX,4
1629013,2022-23,1610612756,PHX,5
1629013,2023-24,1610612764,WAS,6
1629014,2018-19,1610612757,POR,1
1629014,2019-20,1610612757,POR,2
1629014,2020-21,1610612757,POR,3
1629014,2021-22,1610612757,POR,4
1629014,2022-23,1610612757,POR,5
1629014,2023-24,1610612757,POR,6
1629015,2018-19,1610612755,PHI,1
1629015,2019-20,1610612755,PHI,2
1629016,2018-19,1610612737,ATL,1
1629016,2019-20,1610612744,GSW,2
1629017,2018-19,1610612765,DET,1
1629017,2019-20,1610612765,DET,2
1629017,2020-21,1610612745,HOU,3
1629018,2018-19,1610612757,POR,1
1629018,2019-20,1610612757,POR,2
1629018,2020-21,0,TOT,3
1629018,2021-22,1610612761,TOR,4
1629018,2022-23,1610612761,TOR,5
1629018,2023-24,1610612761,TOR,6
1629019,2018-19,1610612752,NYK,1
1629019,2019-20,1610612752,NYK,2
1629020,2018-19,1610612743,DEN,1
1629020,2019-20,0,TOT,2
1629020,2020-21,1610612750,MIN,3
1629020,2021-22,1610612750,MIN,4
1629020,2022-23,0,TOT,5
1629020,2023-24,1610612747,LAL,6
203613,2015-16,1610612759,SAS,1
203613,2016-17,1610612759,SAS,2
203613,2017-18,1610612753,ORL,3
203613,2018-19,0,TOT,4
1629021,2018-19,1610612747,LAL,1
1629021,2019-20,1610612764,WAS,2
1629021,2020-21,0,TOT,3
1629021,2021-22,1610612753,ORL,4
1629021,2022-23,1610612753,ORL,5
1629021,2023-24,1610612753,ORL,6
1629022,2018-19,1610612759,SAS,1
1629022,2019-20,1610612759,SAS,2
1629022,2020-21,1610612759,SAS,3
1629022,2021-22,1610612759,SAS,4
1629022,2022-23,1610612747,LAL,5
1629022,2023-24,1610612751,BKN,6
1629023,2019-20,1610612766,CHA,1
1629023,2020-21,1610612766,CHA,2
1629023,2021-22,1610612766,CHA,3
1629023,2022-23,1610612766,CHA,4
1629023,2023-24,0,TOT,5
1629026,2018-19,1610612740,NOP,1
1629026,2019-20,1610612740,NOP,2
1629026,2020-21,1610612760,OKC,3
1629026,2021-22,1610612760,OKC,4
1629026,2022-23,1610612760,OKC,5
1629026,2023-24,1610612760,OKC,6
1629027,2018-19,1610612737,ATL,1
1629027,2019-20,1610612737,ATL,2
1629027,2020-21,1610612737,ATL,3
1629027,2021-22,1610612737,ATL,4
1629027,2022-23,1610612737,ATL,5
1629027,2023-24,1610612737,ATL,6
1629028,2018-19,1610612756,PHX,1
1629028,2019-20,1610612756,PHX,2
1629028,2020-21,1610612756,PHX,3
1629028,2021-22,1610612756,PHX,4
1629028,2022-23,1610612756,PHX,5
1629028,2023-24,1610612757,POR,6
1629029,2018-19,1610612742,DAL,1
1629029,2019-20,1610612742,DAL,2
1629029,2020-21,1610612742,DAL,3
1629029,2021-22,1610612742,DAL,4
1629029,2022-23,1610612742,DAL,5
1629029,2023-24,1610612742,DAL,6
1629033,2018-19,1610612751,BKN,1
1629033,2019-20,1610612751,BKN,2
1629033,2020-21,1610612752,NYK,3
1629033,2021-22,1610612742,DAL,4
1629033,2022-23,1610612742,DAL,5
1629034,2018-19,0,TOT,1
1629034,2020-21,1610612745,HOU,2
1629035,2019-20,1610612738,BOS,1
1629035,2020-21,1610612738,BOS,2
1629035,2021-22,1610612765,DET,3
1629045,2018-19,1610612749,MIL,1
1629048,2019-20,1610612754,IND,1
1629048,2020-21,1610612754,IND,2
1629048,2021-22,1610612754,IND,3
1629048,2022-23,0,TOT,4
1629048,2023-24,1610612753,ORL,5
1629052,2019-20,1610612761,TOR,1
1629052,2020-21,1610612754,IND,2
1629052,2021-22,1610612754,IND,3
1629052,2022-23,1610612754,IND,4
1629052,2023-24,1610612738,BOS,5
1629053,2018-19,1610612745,HOU,1
1629055,2018-19,1610612760,OKC,1
1629056,2019-20,1610612761,TOR,1
1629056,2020-21,0,TOT,2
1629056,2021-22,1610612758,SAC,3
1629056,2022-23,1610612758,SAC,4
1629057,2018-19,1610612738,BOS,1
1629057,2019-20,1610612738,BOS,2
1629057,2020-21,1610612738,BOS,3
1629057,2021-22,1610612738,BOS,4
1629057,2022-23,1610612738,BOS,5
1629057,2023-24,1610612757,POR,6
1629058,2018-19,1610612751,BKN,1
1629058,2019-20,1610612751,BKN,2
1629059,2018-19,1610612756,PHX,1
1629059,2019-20,1610612756,PHX,2
203648,2015-16,1610612752,NYK,1
203648,2019-20,1610612749,MIL,2
203648,2020-21,1610612749,MIL,3
203648,2021-22,1610612749,MIL,4
203648,2022-23,1610612749,MIL,5
203648,2023-24,1610612749,MIL,6
1629061,2018-19,1610612739,CLE,1
1629060,2019-20,1610612764,WAS,1
1629060,2020-21,1610612764,WAS,2
1629060,2021-22,1610612764,WAS,3
1629060,2022-23,0,TOT,4
1629060,2023-24,1610612747,LAL,5
1629065,2019-20,1610612744,GSW,1
1629066,2018-19,1610612751,BKN,1
1629066,2019-20,1610612751,BKN,2
1629066,2020-21,0,TOT,3
1629067,2018-19,1610612747,LAL,1
1629067,2019-20,1610612764,WAS,2
1629067,2020-21,1610612764,WAS,3
1629067,2021-22,1610612761,TOR,4
203658,2019-20,1610612755,PHI,1
203658,2020-21,0,TOT,2
203658,2021-22,1610612762,UTA,3
1629076,2019-20,0,TOT,1
1629076,2020-21,0,TOT,2
1629076,2021-22,1610612741,CHI,3
1629083,2021-22,1610612766,CHA,1
1629091,2020-21,1610612749,MIL,1
1629094,2018-19,1610612744,GSW,1
203687,2017-18,1610612765,DET,1
1629102,2018-19,1610612741,CHI,1
1629103,2019-20,1610612750,MIN,1
1629103,2020-21,1610612754,IND,2
1629103,2021-22,0,TOT,3
1629109,2018-19,1610612745,HOU,1
1629109,2019-20,0,TOT,2
1629109,2020-21,0,TOT,3
1629109,2021-22,1610612740,NOP,4
1629111,2021-22,1610612759,SAS,1
1629111,2022-23,1610612756,PHX,2
1629111,2023-24,1610612745,HOU,3
203705,2017-18,1610612737,ATL,1
203705,2019-20,1610612753,ORL,2
1629116,2018-19,1610612746,LAC,1
1629117,2019-20,0,TOT,1
1629117,2020-21,1610612740,NOP,2
1629117,2021-22,0,TOT,3
1629117,2022-23,1610612747,LAL,4
1629117,2023-24,1610612763,MEM,5
1629118,2018-19,1610612743,DEN,1
203710,2017-18,1610612746,LAC,1
203710,2018-19,1610612750,MIN,2
1629121,2018-19,1610612737,ATL,1
1629121,2020-21,1610612749,MIL,2
1629122,2018-19,1610612766,CHA,1
1629122,2019-20,1610612739,CLE,2
1629123,2018-19,1610612750,MIN,1
1629126,2018-19,1610612760,OKC,1
1629126,2019-20,1610612760,OKC,2
1629126,2022-23,1610612758,SAC,3
1629130,2018-19,1610612748,MIA,1
1629130,2019-20,1610612748,MIA,2
1629130,2020-21,1610612748,MIA,3
1629130,2021-22,1610612748,MIA,4
1629130,2022-23,1610612748,MIA,5
1629130,2023-24,1610612748,MIA,6
1629133,2018-19,1610612742,DAL,1
1629133,2019-20,1610612748,MIA,2
1629134,2019-20,1610612748,MIA,1
1629134,2020-21,1610612748,MIA,2
1629134,2022-23,0,TOT,3
1629139,2018-19,1610612763,MEM,1
1629139,2019-20,1610612763,MEM,2
1629139,2020-21,1610612761,TOR,3
1629139,2021-22,1610612761,TOR,4
1629139,2022-23,1610612751,BKN,5
1629139,2023-24,0,TOT,6
1629140,2018-19,1610612747,LAL,1
1629140,2019-20,1610612764,WAS,2
1629147,2018-19,1610612766,CHA,1
1629147,2019-20,1610612766,CHA,2
1629151,2018-19,1610612742,DAL,1
1629151,2019-20,1610612742,DAL,2
1629162,2019-20,1610612750,MIN,1
1629162,2020-21,1610612750,MIN,2
1629162,2021-22,1610612750,MIN,3
1629162,2022-23,1610612750,MIN,4
1629162,2023-24,1610612750,MIN,5
1629164,2018-19,1610612743,DEN,1
1629164,2019-20,1610612737,ATL,2
1629164,2020-21,1610612737,ATL,3
1629164,2021-22,1610612739,CLE,4
1629168,2018-19,0,TOT,1
1629168,2019-20,1610612753,ORL,2
1629168,2021-22,1610612753,ORL,3
1629185,2018-19,1610612745,HOU,1
1629185,2019-20,0,TOT,2
1629185,2020-21,1610612751,BKN,3
1629185,2021-22,1610612744,GSW,4
1629203,2018-19,1610612747,LAL,1
1629203,2021-22,1610612747,LAL,2
203798,2015-16,0,TOT,2
1629216,2019-20,1610612748,MIA,1
1629216,2020-21,1610612748,MIA,2
1629216,2021-22,1610612748,MIA,3
1629216,2022-23,1610612748,MIA,4
1629216,2023-24,1610612747,LAL,5
1629234,2018-19,1610612759,SAS,1
1629234,2019-20,1610612759,SAS,2
1629234,2020-21,1610612759,SAS,3
1629234,2021-22,0,TOT,4
1629234,2022-23,1610612757,POR,5
1629234,2023-24,1610612756,PHX,6
1629244,2018-19,1610612750,MIN,1
1629244,2020-21,0,TOT,2
203894,2015-16,1610612753,ORL,2
203894,2016-17,1610612757,POR,3
203894,2017-18,1610612757,POR,4
203894,2018-19,1610612751,BKN,5
203894,2019-20,0,TOT,6
203895,2015-16,0,TOT,1
203895,2016-17,1610612739,CLE,2
203895,2018-19,1610612764,WAS,3
203895,2019-20,0,TOT,4
203897,2015-16,1610612750,MIN,2
203897,2016-17,1610612750,MIN,3
203897,2017-18,1610612741,CHI,4
203897,2018-19,1610612741,CHI,5
203897,2019-20,1610612741,CHI,6
203897,2020-21,1610612741,CHI,7
203897,2021-22,1610612741,CHI,8
203897,2022-23,1610612741,CHI,9
203897,2023-24,1610612741,CHI,10
203898,2015-16,1610612749,MIL,2
203898,2016-17,0,TOT,3
203898,2017-18,1610612747,LAL,4
1629308,2019-20,1610612744,GSW,1
1629308,2020-21,1610612744,GSW,2
1629308,2021-22,1610612744,GSW,3
1629308,2022-23,0,TOT,4
1629308,2023-24,1610612758,SAC,5
203901,2015-16,1610612753,ORL,2
203901,2016-17,1610612753,ORL,3
203901,2017-18,0,TOT,4
203901,2018-19,1610612740,NOP,5
203901,2019-20,1610612752,NYK,6
203901,2020-21,1610612752,NYK,7
203901,2021-22,1610612756,PHX,8
203900,2015-16,1610612751,BKN,2
203900,2017-18,1610612745,HOU,3
203903,2015-16,1610612747,LAL,2
203903,2016-17,1610612747,LAL,3
203903,2017-18,0,TOT,4
203903,2018-19,1610612739,CLE,5
203903,2019-20,0,TOT,6
203903,2020-21,1610612762,UTA,7
203903,2021-22,1610612762,UTA,8
203903,2022-23,1610612762,UTA,9
203903,2023-24,1610612762,UTA,10
1629312,2018-19,1610612755,PHI,1
1629312,2021-22,1610612748,MIA,2
1629312,2022-23,1610612748,MIA,3
1629312,2023-24,1610612748,MIA,4
203902,2016-17,1610612760,OKC,1
203906,2015-16,1610612753,ORL,2
203909,2015-16,1610612745,HOU,2
203909,2016-17,0,TOT,3
203912,2015-16,1610612746,LAC,2
203912,2016-17,1610612753,ORL,3
203914,2015-16,1610612743,DEN,2
203914,2016-17,1610612743,DEN,3
203914,2017-18,1610612743,DEN,4
203914,2018-19,1610612743,DEN,5
203914,2019-20,1610612743,DEN,6
203914,2020-21,0,TOT,7
203914,2021-22,1610612753,ORL,8
203914,2022-23,1610612753,ORL,9
203914,2023-24,1610612753,ORL,10
203915,2015-16,1610612765,DET,2
203915,2016-17,1610612751,BKN,3
203915,2017-18,1610612751,BKN,4
203915,2018-19,1610612751,BKN,5
203915,2019-20,1610612751,BKN,6
203915,2020-21,1610612751,BKN,7
203915,2021-22,0,TOT,8
203915,2022-23,0,TOT,9
203915,2023-24,0,TOT,10
203917,2015-16,1610612755,PHI,2
203917,2016-17,1610612755,PHI,3
203917,2017-18,0,TOT,4
203917,2018-19,0,TOT,5
203917,2021-22,0,TOT,6
203918,2015-16,1610612762,UTA,2
203918,2016-17,1610612762,UTA,3
203918,2017-18,0,TOT,4
203918,2018-19,0,TOT,5
203918,2019-20,1610612757,POR,6
203918,2020-21,0,TOT,7
203918,2021-22,0,TOT,8
203919,2015-16,1610612763,MEM,2
203920,2017-18,1610612753,ORL,1
203920,2018-19,1610612753,ORL,2
203920,2019-20,1610612753,ORL,3
203920,2020-21,0,TOT,4
203920,2021-22,1610612761,TOR,5
203920,2022-23,1610612761,TOR,6
203921,2015-16,1610612752,NYK,2
203922,2015-16,1610612754,IND,2
203922,2016-17,1610612754,IND,3
203922,2017-18,1610612754,IND,4
203922,2018-19,1610612765,DET,5
203922,2019-20,0,TOT,6
203922,2020-21,1610612758,SAC,7
203923,2015-16,1610612738,BOS,2
203923,2016-17,1610612738,BOS,3
203923,2017-18,1610612755,PHI,4
203924,2015-16,1610612755,PHI,2
203924,2016-17,0,TOT,3
203924,2017-18,1610612760,OKC,4
203924,2018-19,1610612760,OKC,5
203924,2019-20,1610612743,DEN,6
203924,2020-21,1610612765,DET,7
203924,2021-22,1610612765,DET,8
203924,2022-23,1610612757,POR,9
203924,2023-24,1610612757,POR,10
203925,2015-16,1610612739,CLE,2
203925,2016-17,1610612751,BKN,3
203925,2017-18,1610612751,BKN,4
203925,2018-19,1610612751,BKN,5
203925,2019-20,1610612751,BKN,6
203925,2020-21,1610612751,BKN,7
203925,2021-22,1610612751,BKN,8
203925,2022-23,1610612751,BKN,9
203925,2023-24,1610612765,DET,10
203926,2015-16,1610612741,CHI,2
203926,2016-17,0,TOT,3
203926,2017-18,0,TOT,4
203926,2018-19,1610612754,IND,5
203926,2019-20,1610612754,IND,6
203926,2020-21,1610612754,IND,7
203926,2021-22,1610612759,SAS,8
203926,2022-23,1610612759,SAS,9
203926,2023-24,0,TOT,10
203930,2015-16,0,TOT,2
203930,2016-17,1610612751,BKN,3
203930,2017-18,0,TOT,4
203932,2015-16,1610612753,ORL,2
203932,2016-17,1610612753,ORL,3
203932,2017-18,1610612753,ORL,4
203932,2018-19,1610612753,ORL,5
203932,2019-20,1610612753,ORL,6
203932,2020-21,0,TOT,7
203932,2021-22,1610612743,DEN,8
203932,2022-23,1610612743,DEN,9
203932,2023-24,1610612743,DEN,10
203933,2015-16,1610612756,PHX,2
203933,2016-17,1610612756,PHX,3
203933,2017-18,1610612756,PHX,4
203933,2018-19,1610612756,PHX,5
203933,2019-20,1610612754,IND,6
203933,2020-21,1610612754,IND,7
203933,2022-23,0,TOT,8
203933,2023-24,1610612750,MIN,9
203935,2015-16,1610612738,BOS,2
203935,2016-17,1610612738,BOS,3
203935,2017-18,1610612738,BOS,4
203935,2018-19,1610612738,BOS,5
203935,2019-20,1610612738,BOS,6
203935,2020-21,1610612738,BOS,7
203935,2021-22,1610612738,BOS,8
203935,2022-23,1610612738,BOS,9
203935,2023-24,1610612763,MEM,10
203934,2015-16,1610612737,ATL,1
203934,2016-17,1610612737,ATL,2
203937,2015-16,1610612759,SAS,2
203937,2016-17,1610612759,SAS,3
203937,2017-18,1610612759,SAS,4
203937,2018-19,1610612763,MEM,5
203937,2019-20,1610612763,MEM,6
203937,2020-21,1610612763,MEM,7
203937,2021-22,1610612763,MEM,8
203937,2022-23,1610612750,MIN,9
203937,2023-24,1610612750,MIN,10
1629346,2019-20,1610612744,GSW,1
1629346,2020-21,1610612744,GSW,2
203939,2015-16,1610612742,DAL,2
203939,2016-17,1610612742,DAL,3
203939,2017-18,1610612742,DAL,4
203939,2018-19,1610612742,DAL,5
203939,2019-20,1610612742,DAL,6
203939,2020-21,1610612742,DAL,7
203939,2021-22,1610612742,DAL,8
203939,2022-23,1610612742,DAL,9
203939,2023-24,1610612742,DAL,10
203940,2015-16,1610612750,MIN,2
203940,2016-17,1610612750,MIN,3
203940,2017-18,1610612753,ORL,4
203943,2015-16,1610612757,POR,2
203943,2016-17,1610612757,POR,3
203943,2017-18,0,TOT,4
203943,2018-19,1610612752,NYK,5
203943,2019-20,0,TOT,6
203943,2020-21,1610612751,BKN,7
203943,2022-23,1610612738,BOS,8
203944,2015-16,1610612747,LAL,2
203944,2016-17,1610612747,LAL,3
203944,2017-18,1610612747,LAL,4
203944,2018-19,1610612740,NOP,5
203944,2019-20,1610612752,NYK,6
203944,2020-21,1610612752,NYK,7
203944,2021-22,1610612752,NYK,8
203944,2022-23,1610612752,NYK,9
203944,2023-24,1610612752,NYK,10
1629353,2018-19,1610612737,ATL,1
203946,2015-16,1610612741,CHI,2
203948,2015-16,1610612749,MIL,2
203948,2016-17,0,TOT,3
203948,2017-18,1610612766,CHA,4
203949,2015-16,1610612744,GSW,2
203949,2016-17,1610612744,GSW,3
203949,2017-18,1610612755,PHI,4
203952,2015-16,1610612750,MIN,2
203952,2016-17,1610612750,MIN,3
203952,2017-18,1610612750,MIN,4
203952,2018-19,1610612750,MIN,5
203952,2019-20,0,TOT,6
203952,2020-21,1610612744,GSW,7
203952,2021-22,1610612744,GSW,8
203952,2022-23,1610612744,GSW,9
203952,2023-24,1610612744,GSW,10
203953,2015-16,1610612749,MIL,2
203953,2016-17,1610612749,MIL,3
203953,2017-18,1610612749,MIL,4
203953,2018-19,0,TOT,5
203953,2019-20,0,TOT,6
203953,2020-21,0,TOT,7
203953,2021-22,1610612738,BOS,8
203954,2016-17,1610612755,PHI,1
203954,2017-18,1610612755,PHI,2
203954,2018-19,1610612755,PHI,3
203954,2019-20,1610612755,PHI,4
203954,2020-21,1610612755,PHI,5
203954,2021-22,1610612755,PHI,6
203954,2022-23,1610612755,PHI,7
203954,2023-24,1610612755,PHI,8
203955,2015-16,0,TOT,2
203956,2015-16,1610612760,OKC,2
203957,2016-17,1610612762,UTA,2
203957,2017-18,1610612762,UTA,3
203957,2018-19,1610612762,UTA,4
203957,2019-20,0,TOT,5
203957,2020-21,1610612739,CLE,6
203957,2023-24,1610612742,DAL,7
203960,2015-16,0,TOT,2
203960,2017-18,1610612758,SAC,3
203960,2018-19,1610612741,CHI,4
203960,2019-20,1610612754,IND,5
203960,2020-21,1610612754,IND,6
203961,2015-16,1610612758,SAC,2
203961,2017-18,1610612765,DET,3
203961,2018-19,0,TOT,4
203962,2015-16,1610612760,OKC,1
203962,2016-17,1610612760,OKC,2
203962,2017-18,1610612760,OKC,3
203963,2015-16,1610612754,IND,2
203967,2016-17,1610612755,PHI,1
203967,2017-18,1610612755,PHI,2
203967,2018-19,0,TOT,3
203967,2019-20,1610612756,PHX,4
203967,2020-21,1610612756,PHX,5
203967,2022-23,0,TOT,6
203967,2023-24,1610612744,GSW,7
203991,2015-16,1610612745,HOU,2
203991,2016-17,1610612745,HOU,3
203991,2017-18,1610612745,HOU,4
203991,2018-19,1610612745,HOU,5
203991,2019-20,1610612745,HOU,6
203991,2020-21,1610612737,ATL,7
203991,2021-22,1610612737,ATL,8
203991,2022-23,1610612737,ATL,9
203991,2023-24,1610612737,ATL,10
203992,2017-18,1610612758,SAC,1
203992,2018-19,1610612758,SAC,2
203992,2019-20,1610612758,SAC,3
203992,2020-21,1610612737,ATL,4
203992,2021-22,1610612737,ATL,5
203992,2022-23,1610612737,ATL,6
203992,2023-24,1610612737,ATL,7
203994,2015-16,1610612743,DEN,2
203994,2016-17,0,TOT,3
203994,2017-18,1610612757,POR,4
203994,2018-19,1610612757,POR,5
203994,2019-20,1610612757,POR,6
203994,2020-21,1610612757,POR,7
203994,2021-22,1610612757,POR,8
203994,2022-23,1610612757,POR,9
203994,2023-24,1610612756,PHX,10
203995,2023-24,0,TOT,1
203996,2015-16,1610612749,MIL,1
203998,2015-16,1610612761,TOR,2
203998,2016-17,1610612761,TOR,3
203998,2017-18,0,TOT,4
203998,2018-19,1610612763,MEM,5
203998,2019-20,0,TOT,6
203998,2020-21,1610612745,HOU,7
203999,2015-16,1610612743,DEN,1
203999,2016-17,1610612743,DEN,2
203999,2017-18,1610612743,DEN,3
203999,2018-19,1610612743,DEN,4
203999,2019-20,1610612743,DEN,5
203999,2020-21,1610612743,DEN,6
203999,2021-22,1610612743,DEN,7
203999,2022-23,1610612743,DEN,8
203999,2023-24,1610612743,DEN,9
204001,2015-16,1610612752,NYK,1
204001,2016-17,1610612752,NYK,2
204001,2017-18,1610612752,NYK,3
204001,2019-20,1610612742,DAL,4
204001,2020-21,1610612742,DAL,5
204001,2021-22,0,TOT,6
204001,2022-23,1610612764,WAS,7
204001,2023-24,1610612738,BOS,8
204002,2015-16,1610612737,ATL,1
204002,2016-17,0,TOT,2
204014,2015-16,1610612750,MIN,2
204014,2016-17,1610612753,ORL,3
204020,2015-16,1610612748,MIA,2
204020,2016-17,1610612748,MIA,3
204020,2017-18,1610612748,MIA,4
204020,2018-19,0,TOT,5
204020,2019-20,0,TOT,6
204020,2020-21,1610612751,BKN,7
204020,2021-22,0,TOT,8
204022,2017-18,1610612758,SAC,2
204025,2015-16,0,TOT,2
204025,2016-17,1610612740,NOP,3
204025,2017-18,1610612764,WAS,4
204025,2018-19,0,TOT,5
204025,2019-20,1610612765,DET,6
204025,2020-21,1610612763,MEM,7
204025,2021-22,0,TOT,8
204028,2015-16,1610612747,LAL,2
204028,2016-17,1610612747,LAL,3
204028,2017-18,1610612745,HOU,4
204037,2017-18,1610612747,LAL,2
204038,2015-16,1610612752,NYK,2
204038,2016-17,0,TOT,3
204038,2017-18,1610612765,DET,4
204038,2018-19,1610612765,DET,5
204038,2019-20,1610612765,DET,6
204038,2020-21,1610612756,PHX,7
204038,2021-22,0,TOT,8
204060,2015-16,1610612762,UTA,2
204060,2016-17,1610612762,UTA,3
204060,2017-18,1610612762,UTA,4
204060,2018-19,1610612762,UTA,5
204060,2019-20,1610612762,UTA,6
204060,2020-21,1610612762,UTA,7
204060,2021-22,1610612762,UTA,8
204060,2022-23,1610612749,MIL,9
204060,2023-24,1610612753,ORL,10
204065,2017-18,1610612762,UTA,2
204066,2017-18,1610612739,CLE,1
204066,2018-19,1610612739,CLE,2
204067,2015-16,1610612764,WAS,1
204067,2016-17,1610612756,PHX,2
204067,2017-18,0,TOT,3
204098,2015-16,1610612763,MEM,1
204098,2017-18,1610612749,MIL,2
1629541,2018-19,1610612740,NOP,1
1629597,2019-20,1610612740,NOP,1
1629597,2021-22,1610612762,UTA,2
1629598,2019-20,1610612745,HOU,1
1629599,2019-20,1610612746,LAC,1
1629599,2020-21,1610612746,LAC,2
1629599,2021-22,1610612746,LAC,3
1629599,2022-23,1610612746,LAC,4
1629599,2023-24,1610612746,LAC,5
1629603,2020-21,1610612749,MIL,1
1629603,2021-22,1610612760,OKC,2
1629603,2022-23,1610612739,CLE,3
1629603,2023-24,0,TOT,4
1629604,2020-21,1610612757,POR,1
1629604,2021-22,1610612757,POR,2
1629605,2019-20,1610612738,BOS,1
1629605,2020-21,1610612738,BOS,2
1629605,2021-22,1610612739,CLE,3
1629607,2019-20,1610612756,PHX,1
1629607,2020-21,1610612752,NYK,2
1629607,2021-22,1610612740,NOP,3
1629608,2019-20,1610612761,TOR,1
1629610,2019-20,1610612758,SAC,1
1629610,2020-21,0,TOT,2
1629610,2021-22,1610612763,MEM,3
1629610,2023-24,1610612752,NYK,4
1629611,2019-20,1610612746,LAC,1
1629611,2020-21,1610612746,LAC,2
1629611,2021-22,1610612746,LAC,3
1629611,2022-23,1610612746,LAC,4
1629611,2023-24,1610612746,LAC,5
1629614,2022-23,1610612754,IND,1
1629614,2023-24,1610612754,IND,2
1629617,2020-21,1610612751,BKN,1
1629617,2021-22,0,TOT,2
1629618,2023-24,1610612743,DEN,1
1629619,2021-22,1610612755,PHI,1
1629621,2019-20,1610612755,PHI,1
1629622,2019-20,1610612741,CHI,1
1629622,2020-21,1610612748,MIA,2
1629622,2021-22,1610612748,MIA,3
1629622,2022-23,1610612748,MIA,4
1629622,2023-24,1610612739,CLE,5
1629623,2021-22,1610612749,MIL,1
1629623,2022-23,1610612749,MIL,2
1629623,2023-24,1610612749,MIL,3
1629625,2019-20,1610612762,UTA,1
1629626,2019-20,1610612743,DEN,1
1629626,2020-21,1610612743,DEN,2
1629626,2021-22,1610612743,DEN,3
1629626,2022-23,1610612753,ORL,4
1629626,2023-24,1610612756,PHX,5
1629627,2019-20,1610612740,NOP,1
1629627,2020-21,1610612740,NOP,2
1629627,2022-23,1610612740,NOP,3
1629627,2023-24,1610612740,NOP,4
1629628,2019-20,1610612752,NYK,1
1629628,2020-21,1610612752,NYK,2
1629628,2021-22,1610612752,NYK,3
1629628,2022-23,1610612752,NYK,4
1629628,2023-24,0,TOT,5
1629629,2019-20,1610612737,ATL,1
1629629,2020-21,1610612737,ATL,2
1629629,2021-22,0,TOT,3
1629629,2022-23,0,TOT,4
1629629,2023-24,1610612747,LAL,5
1629630,2019-20,1610612763,MEM,1
1629630,2020-21,1610612763,MEM,2
1629630,2021-22,1610612763,MEM,3
1629630,2022-23,1610612763,MEM,4
1629630,2023-24,1610612763,MEM,5
1629631,2019-20,1610612737,ATL,1
1629631,2020-21,1610612737,ATL,2
1629631,2021-22,1610612737,ATL,3
1629631,2022-23,1610612737,ATL,4
1629631,2023-24,1610612737,ATL,5
1629632,2019-20,1610612741,CHI,1
1629632,2020-21,1610612741,CHI,2
1629632,2021-22,1610612741,CHI,3
1629632,2022-23,1610612741,CHI,4
1629632,2023-24,1610612741,CHI,5
1629633,2019-20,1610612750,MIN,1
1629633,2020-21,1610612750,MIN,2
1629633,2021-22,1610612763,MEM,3
1629633,2022-23,1610612737,ATL,4
1629634,2019-20,1610612763,MEM,1
1629634,2020-21,1610612763,MEM,2
1629634,2021-22,1610612763,MEM,3
1629634,2022-23,1610612763,MEM,4
1629634,2023-24,1610612763,MEM,5
1629635,2019-20,1610612765,DET,1
1629635,2020-21,1610612765,DET,2
1629635,2021-22,1610612747,LAL,3
1629636,2019-20,1610612739,CLE,1
1629636,2020-21,1610612739,CLE,2
1629636,2021-22,1610612739,CLE,3
1629636,2022-23,1610612739,CLE,4
1629636,2023-24,1610612739,CLE,5
1629637,2019-20,1610612740,NOP,1
1629637,2020-21,1610612740,NOP,2
1629637,2021-22,1610612740,NOP,3
1629637,2022-23,1610612740,NOP,4
1629637,2023-24,1610612747,LAL,5
1629638,2019-20,1610612740,NOP,1
1629638,2020-21,1610612740,NOP,2
1629638,2021-22,0,TOT,3
1629638,2022-23,0,TOT,4
1629638,2023-24,1610612750,MIN,5
1629639,2019-20,1610612748,MIA,1
1629639,2020-21,1610612748,MIA,2
1629639,2021-22,1610612748,MIA,3
1629639,2022-23,1610612748,MIA,4
1629639,2023-24,1610612748,MIA,5
1629640,2019-20,1610612759,SAS,1
1629640,2020-21,1610612759,SAS,2
1629640,2021-22,1610612759,SAS,3
1629640,2022-23,1610612759,SAS,4
1629640,2023-24,1610612759,SAS,5
1629641,2019-20,1610612738,BOS,1
1629641,2020-21,1610612738,BOS,2
1629641,2021-22,0,TOT,3
1629641,2022-23,1610612759,SAS,4
1629642,2019-20,1610612757,POR,1
1629642,2020-21,1610612757,POR,2
1629642,2021-22,1610612757,POR,3
1629642,2022-23,1610612757,POR,4
1629642,2023-24,1610612756,PHX,5
1629643,2020-21,1610612753,ORL,1
1629643,2021-22,1610612753,ORL,2
1629643,2022-23,1610612753,ORL,3
1629643,2023-24,1610612753,ORL,4
1629644,2019-20,1610612748,MIA,1
1629644,2020-21,1610612748,MIA,2
1629644,2021-22,1610612748,MIA,3
1629644,2022-23,1610612758,SAC,4
1629645,2019-20,1610612739,CLE,1
1629645,2020-21,1610612745,HOU,2
1629645,2021-22,1610612745,HOU,3
1629645,2022-23,1610612745,HOU,4
1629646,2021-22,1610612755,PHI,1
1629646,2022-23,1610612759,SAS,2
1629646,2023-24,1610612759,SAS,3
1629647,2019-20,1610612760,OKC,1
1629647,2020-21,1610612760,OKC,2
1629647,2021-22,1610612760,OKC,3
